X,Y,cod_icao,nm_municip,tipoaero,nome,largura_m,num_pista,uf,altitude,extensao,cod_uso,pavimento,geocodigo,tipo_info,icon_url
-35.0447222252483,-6.40750000409639,SIQA,Baia Formosa,Nacional,Senador Antonio Farias,18.00000000000,"1",RN,52.00000000000,900.00000000000,PRIV,asfalto ou concreto Asfáltico,2401404.00000000000,tipo_info,./1.png
-37.5002777808979,-5.00027778170181,SNOO,Baraúna,Nacional,Fazenda Quatrilho,18.00000000000,"1",RN,444.00000000000,850.00000000000,PRIV,cascalho,2401453.00000000000,tipo_info,./1.png
-35.4155555586116,-5.66055555963754,SNOG,Ceará-Mirim,Nacional,Ceará-Mirim,20.00000000000,"1",RN,52.00000000000,1200.00000000000,PRIV,asfalto ou concreto Asfáltico,2402600.00000000000,tipo_info,./1.png
-35.2397222252638,-6.02000000408901,SJBX,São José do Mipibu,Nacional,Severino Lopes,20.00000000000,"1",RN,100.00000000000,800.00000000000,PRIV,grama,2412203.00000000000,tipo_info,./1.png
-35.5366666697359,-5.29694444852339,SNZO,Touros,Nacional,Fazenda Bebida Velha,20.00000000000,"1",RN,40.00000000000,800.00000000000,PRIV,piçarra,2414407.00000000000,tipo_info,./1.png
-35.6302777808118,-6.69416667070738,SJFU,Bananeiras,Nacional,Tabuleiro,20.00000000000,"1",PB,523.00000000000,900.00000000000,PRIV,asfalto ou concreto Asfáltico,2501500.00000000000,tipo_info,./1.png
-34.861666669659,-7.53166667074839,SIXW,Caaporá,Nacional,Cimento Poty,20.00000000000,"1",PB,0.00000000000,900.00000000000,PRIV,asfalto ou concreto Asfáltico,2503001.00000000000,tipo_info,./1.png
-36.6725000030503,-6.94527778172272,SIVL,Junco do Seridó,Nacional,Sítio Flor de Lys,20.00000000000,"1",PB,500.00000000000,605.00000000000,PRIV,cascalho,2507804.00000000000,tipo_info,./1.png
-35.9500000030288,-7.18333333733307,SNKB,Puxinanã,Nacional,Aeroclube,20.00000000000,"1",PB,587.00000000000,800.00000000000,PRIV,piçarra,2512408.00000000000,tipo_info,./1.png
-38.2336111141904,-6.78361111492461,SNQD,Sousa,Nacional,Sousa,30.00000000000,"1",PB,227.00000000000,1200.00000000000,PUB,asfalto ou concreto Asfáltico,2516201.00000000000,tipo_info,./0.png
-37.7563888919226,-8.22833333713641,SINV,Custódia,Nacional,Fazenda Santa Rita,30.00000000000,"1",PE,498.00000000000,1380.00000000000,PRIV,cascalho,2605103.00000000000,tipo_info,./1.png
-34.8569444474334,-7.65722222630052,SIPE,Ilha de Itamaracá,Nacional,Itapessoca,30.00000000000,"1",PE,5.00000000000,1800.00000000000,PRIV,asfalto ou concreto Asfáltico,2606200.00000000000,tipo_info,./1.png
-35.7850000029846,-8.77888889284702,SJZC,Maraial,Nacional,Destilaria São Luiz,28.00000000000,"1",PE,418.00000000000,1000.00000000000,PRIV,terra,2609204.00000000000,tipo_info,./1.png
-34.8916666696458,-8.09611111517222,SNEM,Recife,Nacional,Encanta Moça,23.00000000000,"1",PE,3.00000000000,650.00000000000,PRIV,asfalto ou concreto Asfáltico,2611606.00000000000,tipo_info,./1.png
-35.2716666696427,-8.63111111512023,SIRF,Rio Formoso,Nacional,José Múcio Monteiro,18.00000000000,"1",PE,146.00000000000,800.00000000000,PRIV,cascalho,2611903.00000000000,tipo_info,./1.png
-36.2861111140713,-10.220833337181,SNCY,Coruripe,Nacional,Campo da Praia,20.00000000000,"2",AL,42.00000000000,700.00000000000,PRIV,piçarra,2702306.00000000000,tipo_info,./1.png
-36.3263888918542,-10.040000003853,SNDX,Coruripe,Nacional,Cachoeira,20.00000000000,"1",AL,105.00000000000,800.00000000000,PRIV,piçarra,2702306.00000000000,tipo_info,./1.png
-36.2925000029626,-10.1230555594076,SNOV,Coruripe,Nacional,Povoado de Camaçari,20.00000000000,"1",AL,85.00000000000,600.00000000000,PRIV,piçarra,2702306.00000000000,tipo_info,./1.png
-36.188055558517,-10.093888892752,SNUZ,Coruripe,Nacional,Usina Coruripe,20.00000000000,"1",AL,64.00000000000,900.00000000000,PRIV,piçarra,2702306.00000000000,tipo_info,./1.png
-36.1988888918535,-9.96777778164602,SNZZ,Coruripe,Nacional,Muzzi,18.00000000000,"1",AL,101.00000000000,800.00000000000,PRIV,piçarra,2702306.00000000000,tipo_info,./1.png
-35.7577777807422,-9.58750000392615,SNGS,Maceió,Nacional,Aeroclube de Alagoas,21.00000000000,"1",AL,87.00000000000,800.00000000000,PRIV,asfalto ou concreto Asfáltico,2704302.00000000000,tipo_info,./1.png
-35.8294444474114,-9.54444444836605,SNML,Rio Largo,Nacional,Manduca Leão,18.00000000000,"1",AL,118.00000000000,1000.00000000000,PRIV,argila,2707701.00000000000,tipo_info,./1.png
-36.2930555585236,-9.89694444830741,SNTW,Teotônio Vilela,Nacional,Senador Teotônio Vilela,20.00000000000,"1",AL,135.00000000000,800.00000000000,PRIV,terra,2709152.00000000000,tipo_info,./1.png
-38.3800000029414,-12.1752777813099,SDUO,Alagoinhas,Nacional,Alagoinhas,30.00000000000,"1",BA,173.00000000000,1580.00000000000,PRIV,asfalto ou concreto Asfáltico,2900702.00000000000,tipo_info,./1.png
-45.0225000028759,-12.1602777806112,SNDH,Barreiras,Nacional,Aba,23.00000000000,"1",BA,513.00000000000,1200.00000000000,PRIV,saibro,2903201.00000000000,tipo_info,./1.png
-45.7372222250859,-11.8713888916657,SNFS,Barreiras,Nacional,Fazenda Mimoso S/A,20.00000000000,"1",BA,773.00000000000,900.00000000000,PRIV,terra,2903201.00000000000,tipo_info,./1.png
-45.5125000028579,-12.3025000027681,SSNW,Barreiras,Nacional,Fazenda Buriti,23.00000000000,"1",BA,734.00000000000,1500.00000000000,PRIV,asfalto ou concreto Asfáltico,2903201.00000000000,tipo_info,./1.png
-45.9647222250814,-11.7883333360913,SJJL,Barreiras,Nacional,Fazenda Campo Aberto,30.00000000000,"1",BA,737.00000000000,1080.00000000000,PRIV,asfalto ou concreto Asfáltico,2903201.00000000000,tipo_info,./1.png
-39.903611114035,-13.1025000033114,SNEY,Brejões,Nacional,Fazenda Lagoa do Morro,20.00000000000,"1",BA,813.00000000000,1200.00000000000,PRIV,terra,2904308.00000000000,tipo_info,./1.png
-38.9225000029153,-13.4369444478328,SNPP,Cairu,Nacional,Morro de São Paulo,18.00000000000,"1",BA,20.00000000000,820.00000000000,PRIV,asfalto ou concreto Asfáltico,2905404.00000000000,tipo_info,./1.png
-38.248611114037,-12.8077777812802,SNEE,Camaçari,Nacional,Jauá,18.00000000000,"1",BA,23.00000000000,600.00000000000,PRIV,argila,2905701.00000000000,tipo_info,./1.png
-38.0027777807212,-11.9602777813615,SIZA,Entre Rios,Nacional,Parque Manoelito Argolo,18.00000000000,"1",BA,170.00000000000,1000.00000000000,PRIV,cascalho,2910503.00000000000,tipo_info,./1.png
-38.0908333362814,-11.7941666702522,SJIU,Esplanada,Nacional,Fazenda Beija Flor,18.00000000000,"1",BA,169.00000000000,720.00000000000,PRIV,cascalho,2910602.00000000000,tipo_info,./1.png
-40.092777780654,-15.1802777809025,SIXI,Itapetinga,Nacional,Fazenda Antônio Andrade,18.00000000000,"1",BA,252.00000000000,1000.00000000000,PRIV,cascalho,2916401.00000000000,tipo_info,./1.png
-38.9936111140177,-13.8366666700174,SNFT,Ituberá,Nacional,Fazenda Serinhaém,18.00000000000,"1",BA,3.00000000000,700.00000000000,PRIV,cascalho,2917300.00000000000,tipo_info,./1.png
-46.0030555583284,-14.7936111136099,SNJE,Jaburandi,Nacional,Fazenda Sertão do Formoso,30.00000000000,"1",BA,923.00000000000,1260.00000000000,PRIV,terra,2917359.00000000000,tipo_info,./1.png
-40.3575000030182,-9.39222222572425,SILZ,Juazeiro,Nacional,Fazenda Mariad,18.00000000000,"1",BA,365.00000000000,730.00000000000,PRIV,cascalho,2918407.00000000000,tipo_info,./1.png
-40.4333333362479,-13.4333333365642,SNMJ,Maracás,Nacional,Maracás,20.00000000000,"1",BA,100.00000000000,1300.00000000000,PUB,asfalto ou concreto Asfáltico,2920502.00000000000,tipo_info,./0.png
